video_path,source_frame,driving_frame
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#u3s9xdUlmmk#004997#005192.mp4,171,69
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#u3s9xdUlmmk#005241#006005.mp4,72,606
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#u3s9xdUlmmk#005241#006005.mp4,27,236
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#u3s9xdUlmmk#005241#006005.mp4,439,429
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#u3s9xdUlmmk#005241#006005.mp4,591,84
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#u3s9xdUlmmk#005241#006005.mp4,507,311
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#001699#001863.mp4,108,155
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#001699#001863.mp4,135,128
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#001699#001863.mp4,173,183
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#001699#001863.mp4,54,185
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#001699#001863.mp4,89,85
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#002329#002480.mp4,48,69
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#002329#002480.mp4,143,106
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#002329#002480.mp4,119,161
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#002329#002480.mp4,139,84
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#002329#002480.mp4,21,98
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#002875#002990.mp4,46,58
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#002875#002990.mp4,24,65
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#002875#002990.mp4,134,34
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#002875#002990.mp4,79,88
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#002875#002990.mp4,57,79
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#003095#003227.mp4,102,8
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#003095#003227.mp4,85,95
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#003095#003227.mp4,153,17
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#003095#003227.mp4,62,56
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#003095#003227.mp4,88,135
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#003246#003371.mp4,112,14
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#003246#003371.mp4,144,29
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#003246#003371.mp4,18,93
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#003246#003371.mp4,31,54
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#uA1E_38TuTw#003246#003371.mp4,72,69
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#000782#000893.mp4,131,42
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#000782#000893.mp4,20,33
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#000782#000893.mp4,47,35
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#000782#000893.mp4,62,120
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#000782#000893.mp4,115,52
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#003530#003667.mp4,53,117
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#003530#003667.mp4,39,120
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#003530#003667.mp4,61,125
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#003530#003667.mp4,135,86
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#003530#003667.mp4,21,96
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#003749#003881.mp4,88,38
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#003749#003881.mp4,115,31
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#003749#003881.mp4,46,101
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#003749#003881.mp4,92,88
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#003749#003881.mp4,68,77
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#004014#004148.mp4,75,35
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#004014#004148.mp4,14,160
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#004014#004148.mp4,13,129
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#004014#004148.mp4,123,111
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#004014#004148.mp4,49,21
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#004255#004973.mp4,103,479
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#004255#004973.mp4,486,532
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#004255#004973.mp4,391,744
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#004255#004973.mp4,206,831
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#004255#004973.mp4,841,139
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#005082#005192.mp4,93,89
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#005082#005192.mp4,107,121
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#005082#005192.mp4,85,31
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#005082#005192.mp4,36,15
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#005082#005192.mp4,12,56
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#005195#005399.mp4,161,86
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#005195#005399.mp4,179,124
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#005195#005399.mp4,181,195
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#005195#005399.mp4,118,9
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#005195#005399.mp4,89,166
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#006350#006736.mp4,211,65
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#006350#006736.mp4,119,451
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#006350#006736.mp4,73,88
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#006350#006736.mp4,199,276
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#006350#006736.mp4,179,93
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#007400#007564.mp4,108,57
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#007400#007564.mp4,15,134
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#007400#007564.mp4,186,109
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#007400#007564.mp4,36,137
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#007400#007564.mp4,68,93
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#007577#007910.mp4,291,303
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#007577#007910.mp4,306,177
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#007577#007910.mp4,133,24
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#007577#007910.mp4,345,182
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#007577#007910.mp4,84,341
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#008232#008434.mp4,208,171
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#008232#008434.mp4,53,133
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#008232#008434.mp4,91,227
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#008232#008434.mp4,184,35
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#008232#008434.mp4,182,167
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#008441#008650.mp4,26,187
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#008441#008650.mp4,123,55
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#008441#008650.mp4,6,86
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#008441#008650.mp4,77,147
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#008441#008650.mp4,112,56
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#009311#009459.mp4,88,118
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#009311#009459.mp4,54,59
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#009311#009459.mp4,58,103
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#009311#009459.mp4,58,53
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#009311#009459.mp4,129,62
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#009581#009709.mp4,99,17
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#009581#009709.mp4,7,120
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#009581#009709.mp4,86,128
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#009581#009709.mp4,4,129
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#009581#009709.mp4,47,39
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#009812#010091.mp4,19,295
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#009812#010091.mp4,114,73
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#009812#010091.mp4,170,137
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#009812#010091.mp4,2,257
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#009812#010091.mp4,71,176
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#010095#010381.mp4,95,248
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#010095#010381.mp4,219,0
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#010095#010381.mp4,293,37
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#010095#010381.mp4,329,216
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#010095#010381.mp4,57,132
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#010435#010540.mp4,9,2
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#010435#010540.mp4,5,116
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#010435#010540.mp4,52,3
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#010435#010540.mp4,47,38
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#010435#010540.mp4,38,26
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#010562#010679.mp4,10,57
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#010562#010679.mp4,37,64
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#010562#010679.mp4,101,87
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#010562#010679.mp4,36,72
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#010562#010679.mp4,73,122
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#014394#014574.mp4,85,195
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#014394#014574.mp4,149,187
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#014394#014574.mp4,2,88
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#014394#014574.mp4,25,88
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#014394#014574.mp4,106,119
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#014574#014658.mp4,43,20
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#014574#014658.mp4,73,16
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#014574#014658.mp4,45,78
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#014574#014658.mp4,75,1
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#014574#014658.mp4,79,72
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#014663#014813.mp4,53,154
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#014663#014813.mp4,6,78
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#014663#014813.mp4,173,143
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#014663#014813.mp4,132,147
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#014663#014813.mp4,108,64
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#014822#015172.mp4,343,77
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#014822#015172.mp4,179,210
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#014822#015172.mp4,154,78
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#014822#015172.mp4,316,391
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#014822#015172.mp4,9,372
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#015176#015467.mp4,242,145
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#015176#015467.mp4,24,98
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#015176#015467.mp4,158,292
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#015176#015467.mp4,134,28
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#015176#015467.mp4,236,282
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#015527#016270.mp4,80,759
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#015527#016270.mp4,594,259
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#015527#016270.mp4,569,481
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#015527#016270.mp4,202,613
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#015527#016270.mp4,219,393
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#016286#016718.mp4,193,313
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#016286#016718.mp4,192,238
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#016286#016718.mp4,302,404
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#016286#016718.mp4,170,93
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#016286#016718.mp4,389,205
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#016724#016878.mp4,48,66
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#016724#016878.mp4,121,26
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#016724#016878.mp4,101,36
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#016724#016878.mp4,132,123
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#016724#016878.mp4,13,61
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#016892#017089.mp4,176,211
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#016892#017089.mp4,98,67
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#016892#017089.mp4,54,35
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#016892#017089.mp4,1,122
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#016892#017089.mp4,229,197
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#017099#017201.mp4,36,55
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#017099#017201.mp4,120,30
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#017099#017201.mp4,67,102
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#017099#017201.mp4,65,66
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#017099#017201.mp4,19,49
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#017283#017797.mp4,209,235
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#017283#017797.mp4,90,352
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#017283#017797.mp4,18,252
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#017283#017797.mp4,587,353
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#017283#017797.mp4,501,509
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#017800#017906.mp4,113,16
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#017800#017906.mp4,121,5
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#017800#017906.mp4,103,65
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#017800#017906.mp4,31,96
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#vaK4t1-WD4M#017800#017906.mp4,87,3
